id,name,summary,description,course_difficulty,course_price,technologies,course_type,courseMeta,courseInfo
317,Belajar Dasar Git dengan GitHub,"Pelajari cara mengelola data atau kode menggunakan Git dengan GitHub, mulai dari dasar-dasar Git hingga berkolaborasi dengan tim.","GitHub adalah layanan host web bersama yang menggunakan sistem kendali versi Git dan layanan hosting internet. GitHub memberikan kontrol akses dan beberapa fitur kolaborasi seperti pelacakan bug, manajemen tugas, dan wiki untuk setiap proyek. GitHub menawarkan paket repositori pribadi dan gratis digunakan untuk proyek perangkat lunak open source (sumber terbuka). GitHub mempunyai lebih dari 40 juta pengguna dan 190 juta repositori yang menjadikannya layanan terbesar dari kode sumber di dunia. GitHub adalah solusi wadah atau alat untuk berkolaborasi dengan tim ketika mengembangkan sebuah proyek repository. GitHub dapat memuat profil dan proyek Anda sehingga dapat dijadikan portofolio dalam berkarier. GitHub memiliki ratusan juta public repository yang dapat dijadikan referensi dalam mengembangkan perangkat lunak. Target dan Sasaran Siswa Kelas ini ditujukan bagi developer yang ingin mempelajari pengelolaan kode atau data menggunakan Git dengan GitHub agar bisa berkolaborasi dengan developer lain yang sesuai dengan standar industri.&nbsp; Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas ini didesain untuk pemula sehingga tidak ada prasyarat dalam pemahaman pemrograman sebelumnya. Namun, akan lebih baik jika memiliki pengetahuan dasar tentang pemrograman. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat mengelola kumpulan data atau kode mereka sendiri dalam repository GitHub, serta dapat berkolaborasi dengan developer lain pada repository yang sama.",Dasar,PAID,Data,Picodiploma,"['15 Jam', '4,89', 'Dasar']","['78 Modul', '34.701 Siswa Terdaftar']"
319,Machine Learning Terapan,"Pelajari penerapan machine learning dengan real-world projects mulai dari predictive analytics, sentiment analysis, dan sistem rekomendasi.","Menurut riset yang berjudul 2020 Emerging Job Report, trend perekrutan untuk peran AI specialist tumbuh 74% selama 4 tahun terakhir. AI specialist dinobatkan sebagai peringkat pertama the most emerging job in the US in 2020. Di Indonesia, AI specialist juga menempati urutan pertama. Hal ini karena otomatisasi telah mengubah cara orang hidup dan bekerja setiap harinya. Posisi Machine Learning Developer sangat dicari. Sehingga, di Amerika, posisi ini bisa mendapatkan pekerjaan senilai Rp 1,9 miliar per tahun (Kompas). Machine Learning dapat digunakan untuk meningkatkan efisiensi dari berbagai pekerjaan. Machine Learning dapat diimplementasikan ke berbagai industri dan berbagai jenis data sehingga kegunaannya sangat luas.&nbsp; Banyak perusahaan memiliki jumlah data yang sangat besar sehingga perlu diproses dengan machine learning untuk mendapatkan informasi &nbsp;yang berarti.&nbsp; Kebutuhan karier di bidang Machine Learning sangatlah tinggi karena jumlah praktisi yang masih sedikit sehingga peluangnya masih sangat besar.&nbsp; Pemahaman tentang Machine Learning, TensorFlow, dan Keras adalah keharusan untuk menjadi seorang Machine Learning Developer ataupun Data Scientist.&nbsp; Mengerjakan proyek-proyek Machine Learning sebagai portofolio merupakan keahlian yang harus dimiliki untuk mereka yang ingin memulai karier menjadi Machine Learning Developer. Target dan Sasaran Siswa Kelas ditujukan bagi machine learning developer yang ingin mempelajari tentang terapan machine learning di berbagai bidang, model predictive analytics, sentiment analisis, computer vision, serta sistem rekomendasi dengan standar mengacu pada standar kompetensi industri.&nbsp; Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas ini didesain untuk siswa yang sudah memiliki pengetahuan dasar mengenai machine learning, seperti supervised dan unsupervised learning, SVM, neural network, dan deployment.&nbsp; Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat membuat model predictive analytics untuk bisnis dan marketing, sentiment analysis, computer vision untuk pengenalan gambar dan deteksi objek pada gambar , serta sistem rekomendasi.",Mahir,PAID,Machine Learning,Picodiploma,"['40 Jam', '4,87', 'Mahir']","['109 Modul', '4.288 Siswa Terdaftar']"
332,Menjadi Google Cloud Architect,"Pelajari cara membangun arsitektur cloud di Google Cloud, dari membuat virtual machine hingga membangun arsitektur yang highly available.","Google Cloud Platform (GCP) adalah salah satu penyedia cloud computing (cloud provider) terbesar dan telah digunakan oleh banyak perusahaan populer berskala global. Google Cloud kini telah tersedia di lebih dari 200 negara dan wilayah sehingga bisa Anda manfaatkan untuk membuat aplikasi yang mendunia. Selain itu, Google Cloud memiliki ratusan layanan yang bisa Anda manfaatkan untuk membangun arsitektur cloud yang aman, andal, dan optimal, sekaligus menambah nilai bisnis bagi perusahaan.&nbsp; Kemampuan membangun arsitektur di Google Cloud Platform akan menjadi nilai lebih di dunia industri saat ini. Terdapat peningkatan permintaan untuk profesional cloud computing yang belum terpenuhi di Indonesia. Anda bisa mengembangkan aplikasi di infrastruktur yang sama dengan aplikasi populer Google, seperti Google Search, Youtube, Google Drive, dll. Google Cloud Platform memiliki level keamanan yang sangat baik. Google sudah memiliki pengalaman dalam hal keamanan di produknya, seperti Gmail dan Google Apps. Target dan Sasaran Siswa Kelas ini ditujukan bagi individu yang ingin melangkah ke jenjang lebih tinggi dalam bidang cloud computing, seperti menjadi seorang Professional Cloud Architect dengan mengacu pada standar kompetensi internasional milik Google. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik. Kelas ini didesain untuk level menengah dalam bidang cloud computing sehingga siswa wajib sudah memahami konsep cloud computing. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa mampu merancang dan membangun arsitektur menggunakan layanan-layanan yang tersedia di Google Cloud Platform secara tepat sehingga andal dan aman.",Menengah,PAID,Cloud Computing,Picodiploma,"['35 Jam', '4,87', 'Menengah']","['79 Modul', '2.981 Siswa Terdaftar']"
335,Belajar Dasar UX Design,"Belajar membuat User Experience yang menarik & menyenangkan menggunakan Design Thinking, mulai dari mencari masalah hingga membuat solusi.","User Experience (UX) merupakan hal yang sangat penting dalam membuat sebuah produk, baik dalam bentuk aplikasi mobile maupun website. Karena pada zaman sekarang, proses membuat produk itu relatif mudah. Selain itu, hampir setiap produk memiliki fungsi, harga, dan fitur yang mirip. Lantas, apa yang membuat orang memilih salah satu dari produk tersebut? Jawabannya adalah User Experience (UX) yang membuat nyaman pengguna. UX Designer merupakan salah satu pekerjaan yang paling cepat tumbuh akhir-akhir ini. UX Designer akan terus dibutuhkan sejalan dengan semakin banyaknya produk digital yang muncul. Kemampuan ini dapat dikuasai tanpa harus memiliki background khusus, seperti programming maupun desain. Semua orang bisa mempelajarinya. Dampak positif yang Anda lakukan akan langsung sangat terasa perbedaannya bagi pengguna maupun perusahaan. Anda dapat bekerja untuk menciptakan solusi dengan cara-cara yang kreatif dan menyenangkan.&nbsp; Target dan Sasaran Siswa Kelas ini ditujukan untuk pemula yang ingin mempelajari dasar-dasar UX beserta detail prosesnya dengan mengacu pada framework Design Thinking. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas ini didesain untuk pemula sehingga tidak ada prasyarat dalam pemahaman pemrograman sebelumnya. Namun, akan lebih baik jika memiliki pengetahuan dasar tentang desain dan pemrograman. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat membuat sebuah portofolio berupa UX case study yang berisi keseluruhan proses, mulai dari mencari permasalahan pengguna, mendefinisikan masalah, melakukan eksplorasi, membuat prototype, sampai menguji cobanya.","Dasar,Pemula",PAID,UI/UX,Picodiploma,"['36 Jam', '4,89', 'Dasar - Pemula']","['94 Modul', '24.799 Siswa Terdaftar']"
337,Belajar Dasar Google Cloud,"Mengenal konsep, terminologi, dan layanan yang digunakan dalam teknologi cloud. Hingga cara meningkatkan nilai bisnis bersama Google Cloud.","Cloud Computing adalah salah satu teknologi terkini dan terpopuler yang berperan penting dalam meningkatkan nilai bisnis secara cepat dan efisien. Google Cloud merupakan salah satu cloud provider terbaik untuk dipelajari dalam mengembangkan bisnis Anda. Banyak perusahaan kini mencari tenaga ahli yang paham dan mampu menerapkan teknologi ini. Untuk itu, kelas Belajar Dasar Google Cloud menjadi pilihan tepat sebagai langkah awal mengenal dunia Cloud Computing bersama Google Cloud. Cloud Computing telah menjadi solusi teknologi terpopuler dalam pengembangan aplikasi bisnis di dunia industri saat ini. Dengan Anda mempelajari teknologi Cloud Computing, tentunya Anda akan mudah untuk masuk ke dunia Industri dengan bekal kemahiran teknologi terkini.&nbsp; Google Cloud memiliki berbagai macam solusi untuk berbagai tantangan bisnis industri masa kini.&nbsp; Berbagai layanan yang ada di Google Cloud menciptakan pengalaman pengembangan aplikasi jauh lebih cepat nan efektif.&nbsp; Google Cloud memudahkan Anda unutuk terintegrasi dengan beragam layanan Google seperti Google Search, Youtube, dan Google Analytics sehingga dapat memudahkan pelaku bisnis dalam berinovasi.&nbsp; Keamanan menjadi jaminan mutu Google Cloud sehingga Anda tidak perlu pusing memikirkannya dan bisa fokus pada perkembangan bisnis Anda. Target dan Sasaran Siswa Kelas ini menjadi langkah awal bagi individu yang ingin mengenal dunia cloud computing dengan mengacu pada standar kompetensi internasional milik Google.&nbsp; Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik.&nbsp; Kelas ini didesain untuk level pemula sehingga tidak ada prasyarat yang spesifik.&nbsp; Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.&nbsp; Di akhir kelas, siswa mengetahui kelebihan dari penggunaan teknologi cloud dan mampu memilih layanan-layanan yang tersedia di Google Cloud sehingga manfaatnya dalam meningkatkan nilai bisnis dapat tercapai secara cepat dan praktis.",Dasar,PAID,Cloud Computing,Picodiploma,"['12 Jam', '4,88', 'Dasar']","['78 Modul', '8.531 Siswa Terdaftar']"
342,Belajar Membuat Aplikasi Back-End untuk Pemula dengan Google Cloud,"Belajar membuat RESTful API, dari HTTP server, routing, hingga membangun aplikasi Back-End dengan Google Cloud menggunakan Compute Engine.","Back-End Developer memiliki peran yang sangat penting dalam membangun sebuah sistem aplikasi meskipun perannya tidak terlihat secara langsung oleh pengguna. Seorang Back-End Developer harus mampu membangun layanan yang mampu mendukung aplikasi Front-End agar berfungsi dengan baik. Kelas ini membahas tuntas kemampuan dasar untuk menjadi seorang Back-End Developer dengan membangun RESTful API menggunakan teknologi Node.js dan layanan komputasi milik Google Cloud yakni Compute Engine. Setiap aplikasi membutuhkan peran Back-End agar dapat berfungsi dengan baik. RESTful API merupakan Web Service yang banyak digunakan industri saat ini. Salah satu skill yang perlu dikuasai untuk menjadi Full-Stack Engineer. Permintaan tinggi dari perusahan untuk seorang Back-End Developer di Indonesia. Google Cloud adalah salah satu penyedia cloud computing terbesar di dunia sehingga kemahiran menggunakannya menjadi skill yang dicari di industri.&nbsp; Target dan Sasaran Siswa Kelas ini ditujukan untuk individu yang ingin melangkah menjadi seorang Back-End Developer dengan standar kompetensi internasional milik Google. Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Kelas ini didesain untuk siswa yang sudah paham dengan bahasa pemrograman JavaScript. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat membuat RESTful API sederhana secara mandiri untuk mendukung fungsionalitas suatu aplikasi.",Pemula,PAID,"Cloud Computing,Web",Picodiploma,"['45 Jam', '4,87', 'Pemula']","['108 Modul', '7.505 Siswa Terdaftar']"
352,Belajar Pengembangan Aplikasi Android Intermediate,"Tingkatkan pengalaman pengguna dengan mempelajari Custom View, Animation, Localization, Media, Location, Testing, dan Advanced Database.","Pernahkah terpikir di benak Anda, bagaimana Android Developer membuat aplikasi-aplikasi keren yang bisa membantu kegiatan sehari-hari. Mulai dari mengedit foto, memesan transportasi online, melacak aktivitas olahraga, sampai mencatat keuangan. Di dalam aplikasi tersebut, Android Developer perlu membuat berbagai macam fitur untuk memenuhi kebutuhan mereka. Kelas ini menjawab kebutuhan tersebut dengan membahas berbagai macam komponen yang lebih advance dengan UX yang lebih bervariasi. Komponen yang lebih advance diperlukan untuk memenuhi kebutuhan pengguna yang lebih bervariasi, seperti penggunaan Widget, Media, dan Maps. Tidak hanya fitur yang bervariasi, kelas ini juga membahas bagaimana membuat tampilan yang lebih cantik dengan memanfaatkan Animation.&nbsp; Kelas ini juga membahas tentang cara menjangkau lebih banyak pengguna dengan menggunakan Localization dan Accessibility.&nbsp; Banyak perusahaan yang membutuhkan Android developer yang tidak hanya bisa membuat fitur, namun juga memiliki keahlian untuk testing fitur yang sudah dibuat.&nbsp; Beberapa komponen yang diajarkan disiapkan untuk Anda mengikuti sertifikasi Associate Android Developer, seperti Custom View, Pre Populate Database, RawQuery, Paging. Target dan Sasaran Siswa Kelas ini ditujukan bagi Android Developer yang ingin meningkatkan skillnya untuk membuat aplikasi dengan mempelajari berbagai macam komponen Advance. Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik.&nbsp; Kelas ini didesain untuk developer yang familier dengan fundamental aplikasi Android, seperti Activity, Fragment, Intent, dan Navigation.&nbsp; Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba.&nbsp; Di akhir kelas, siswa dapat membuat aplikasi dengan menerapkan komponen yang sudah dipelajari.",Mahir,PAID,Android,Picodiploma,"['150 Jam', '4,82', 'Mahir']","['115 Modul', '6.955 Siswa Terdaftar']"
382,Belajar Dasar-Dasar DevOps,"Pelajari kultur, praktik, dan tools pada DevOps yang memungkinkan proses pengembangan aplikasi menjadi lebih cepat, efisien, dan aman.","Keunggulan kompetitif yang diciptakan oleh DevOps begitu besar. Ia mampu mempercepat waktu dalam merilis fitur, menaikkan kepuasan pelanggan, meningkatkan produktivitas dan kebahagiaan pegawai, serta memungkinkan perusahaan untuk menang di pasaran. Banyak perusahaan yang telah membuktikan kehebatan DevOps, salah satunya Amazon yang saat ini mampu mengotomatiskan software delivery hingga mencapai lebih dari 150 juta deployment dalam setahun. Ini merupakan peningkatan yang luar biasa dalam sejarah dunia IT. Menurut laporan dari Accelerate State of DevOps 2019, perusahaan dalam skala apa pun dan yang bergerak pada industri apa pun bisa mengimplementasikan DevOps dan mendapatkan manfaatnya. Perusahaan yang sukses mengadopsi DevOps akan memiliki siklus rilis yang cepat, penurunan tingkat kegagalan operasi, dan peningkatan kualitas aplikasi. DevOps terbukti sukses mentransformasi banyak perusahaan beken, seperti Amazon, Netflix, Facebook, hingga Adobe. DevOps mampu memperbaiki banyak masalah yang selama ini terjadi pada proses pengembangan aplikasi tradisional. Menurut data Linkedin Emerging Jobs Report di Indonesia tahun 2020, DevOps Engineer menjadi salah satu profesi yang sangat dibutuhkan dengan prospek menjanjikan. Target dan Sasaran Siswa Kelas ini ditujukan bagi Developer, IT Operations, atau individu yang ingin memahami seluk-beluk DevOps sebagai langkah untuk memperbaiki proses pengembangan aplikasi yang selama ini mereka geluti. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik. Siswa diharapkan sudah memahami dasar-dasar komputer, mengerti konsep cloud computing, mengetahui cara kerja version system control, dan familier dengan SDLC. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa dapat memahami bagaimana kultur dan praktik DevOps mampu meningkatkan nilai teknis serta bisnis perusahaan.",Dasar,PAID,"Cloud Computing,Web",Picodiploma,"['15 Jam', '4,87', 'Dasar']","['38 Modul', '45.149 Siswa Terdaftar']"
387,Belajar Jaringan Komputer untuk Pemula,"Telusuri teori dan praktik mengenai jaringan komputer, mulai dari dasar-dasar jaringan komputer hingga implementasi layanan jaringan di AWS.","Jaringan komputer memberi banyak manfaat bagi kehidupan manusia. Salah satunya adalah memudahkan proses pengiriman data yang lebih cepat dan efisien. Ia merupakan fondasi dunia IT, mulai dari pemrograman, cloud computing, hingga DevOps. Tanpanya, komputer di dunia ini tak bisa saling berkomunikasi. Kelas ini membahas teori dan praktik untuk mendalami ilmu jaringan komputer sehingga Anda mampu mengoperasikan layanan jaringan baik di komputer lokal maupun di lingkungan cloud seperti AWS. Ilmu jaringan komputer merupakan fondasi dari segala bidang di dunia IT. Pemahaman akan jaringan komputer mampu memudahkan proses belajar IT, seperti pemrograman, cloud computing, hingga DevOps. Banyak orang yang mahir pemrograman di industri, tetapi tak pandai dan sukar memahami bagaimana jaringan komputer bekerja. Karenanya, kelas ini dapat membantu Anda dalam menguasai jaringan komputer dan memperbaiki ceruk tersebut. Anda mampu mengoperasikan layanan jaringan baik di komputer lokal maupun di lingkungan cloud seperti AWS. AWS merupakan salah satu cloud provider terunggul yang menyediakan banyak layanan jaringan yang dapat dioperasikan dengan mudah oleh segala kalangan, baik pemula maupun expert. Target dan Sasaran Siswa Kelas ini ditujukan bagi individu yang ingin menguasai ilmu jaringan komputer guna memperluas wawasan dan keahlian di dunia IT ataupun bagi mereka yang ingin menjadi Administrator Jaringan dengan mengacu pada standar industri. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik. Kelas ini didesain untuk level pemula sehingga siswa wajib sudah memahami dasar-dasar perangkat komputer dan basis perhitungan atau operasi bilangan biner. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa mampu memahami konsep dan praktik jaringan komputer, baik secara lokal maupun menggunakan teknologi AWS.",Pemula,PAID,"Cloud Computing,Web",Picodiploma,"['25 Jam', '4,90', 'Pemula']","['62 Modul', '43.592 Siswa Terdaftar']"
403,Belajar Membuat Aplikasi Web dengan React,"Pelajari kemampuan dasar dalam membuat aplikasi React seperti element, component, props, event handling, dan state.","Tuntutan dalam mengembangkan aplikasi web semakin hari semakin kompleks. Pasalnya, aplikasi web saat ini dapat berperan layaknya aplikasi native. Seiring rumitnya permintaan, semakin canggih juga tools dalam mengembangkan web. Penggunaan React sebagai tools membangun UI mendominasi mulai dari perusahaan rintisan hingga perusahaan besar berskala multinasional. Di Indonesia sendiri React telah dipercaya dan digunakan oleh perusahaan besar seperti Tokopedia, Traveloka, dan lainnya. React merupakan Library/Framework paling populer untuk membangun user interface aplikasi. React memiliki komunitas developer yang besar baik di luar negeri maupun di dalam negeri. React dipercaya dan digunakan oleh perusahaan besar nasional dan multinasional. React termasuk library/framework yang mudah dipelajari karena tidak memiliki banyak perbedaan dengan mengembangkan aplikasi web secara standar. Pengembangan aplikasi React tidak membutuhkan device dengan spesifikasi yang tinggi. Target dan Sasaran Siswa Kelas ini ditujukan untuk seorang Front-End Web Developer yang ingin mengembangkan website yang komponen UI-nya reusable , deklaratif, dan bersifat reaktif terhadap perubahan data. Kelas dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan dapat mengoperasikan komputer dengan baik. Siswa diharapkan sudah mampu mengembangkan aplikasi web di sisi Front-End, menguasai HTML, CSS, dan JavaScript serta sudah familier dengan sintaksis ES6. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas siswa dapat membuat aplikasi web dengan React yang memanfaatkan functional component, stateful component, dan controlled component.",Pemula,PAID,Web,Reguler,"['35 Jam', '4,90', 'Pemula']","['56 Modul', '17.391 Siswa Terdaftar']"
413,Belajar Fundamental Aplikasi Web dengan React,"Pelajari penerapan validasi props, client routing, transaksi RESTful API, hingga React Hooks sebagai fondasi dalam membangun aplikasi React.","React merupakan library yang disukai developer dalam membangun antarmuka pengguna. Popularitasnya dari waktu ke waktu kian melejit. Selaras dengan itu, talenta yang menguasai React terus dicari perusahaan, tetapi seringkali perusahaan sulit mendapatkan talenta yang andal. Sebagai React Developer, menguasai fundamental adalah hal wajib. Di kelas ini kami mengajak React Developer pemula untuk upskilling mempelajari mekanisme routing, component lifecycle, context, hingga hooks agar siap terjun ke industri. React Developer wajib mengetahui cara membuat aplikasi yang terbebas dari bugs, dapat menangani proses asynchronous, mengirim data antar-komponen dengan efektif, dan menulis kode yang baik dengan React Hooks.. Tingginya kebutuhan industri terhadap talenta digital yang paham dengan React. React dipercaya dan digunakan oleh perusahaan besar nasional dan multinasional. React memiliki komunitas developer yang besar baik di luar negeri maupun di dalam negeri. Pengembangan aplikasi React tidak membutuhkan device dengan spesifikasi yang tinggi. Target dan Sasaran Siswa Kelas ini ditujukan untuk seorang yang ingin mendalami fundamental Front-End Web Developer dengan memanfaatkan library React dalam membangun antarmuka pengguna. Kelas dapat diikuti oleh siswa yang sudah familier dengan konsep dasar React, Element dan Component, serta mampu membuat aplikasi React secara sederhana . Siswa diharapkan sudah mampu mengembangkan aplikasi web di sisi Front-End, menguasai HTML, CSS, dan JavaScript serta sudah familier dengan sintaksis ES6. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba . Di akhir kelas siswa dapat membuat web aplikasi dengan React yang menerapkan validasi props, client routing, component lifecycle, context, dan hooks.",Menengah,PAID,Web,Reguler,"['55 Jam', '4,92', 'Menengah']","['66 Modul', '2.846 Siswa Terdaftar']"
418,Menjadi React Web Developer Expert,"Pelajari kaidah penulisan kode, state management dengan Redux, testing, hingga deployment dengan CI/CD pada pengembangan aplikasi React-mu.","React merupakan UI Library paling populer yang digunakan industri dalam membangun aplikasi web. Tantangan terbesar dalam membangun aplikasi React adalah memastikan aplikasi yang dibangun mudah dikelola, minim bugs, dan teruji. Untuk itu, React developer harus mampu menulis kode yang baik sesuai kaidah, mengelola state dengan baik agar perubahannya lebih terprediksi, dan memastikan aplikasi yang dibuat sudah diuji secara otomatis sebelum menyentuh tahap rilis. State adalah hal yang paling krusial di React, sehingga React developer perlu mengetahui cara mengelola state dengan baik. Redux merupakan tools yang banyak digunakan industri dalam mengelola state UI. Dengan menguasai Redux, developer bisa memperluas kesempatan untuk berkarier. Pengujian aplikasi yang dilakukan secara manual tidak selamanya efektif. Developer harus belajar cara menguji aplikasi secara otomatis agar bisa mengetahui penyebab error secara cepat dan hemat waktu. Proses deployment aplikasi yang dilakukan secara manual rentan terjadi kesalahan. Selain itu, aplikasi sering kali tidak diuji sebelum berjalan ditahap production. Sebagai React Developer, kita harus tahu cara deployment aplikasi yang efisien, aman, dan cepat dengan menggunakan teknik CI/CD. Tingginya kebutuhan industri terhadap talenta digital yang paham dengan React. Target dan Sasaran Siswa Kelas ini ditujukan untuk React Developer yang ingin meningkatkan kemampuannya dalam penulisan kode yang baik, pengelolaan state dengan Redux, pengujian aplikasi secara otomatis, dan teknik deployment yang efisien, aman, dan cepat. Kelas ini dapat diikuti oleh siswa yang sudah familier dengan fundamental pengembangan aplikasi React seperti React element, React component, React Context, React Hooks, dan React Router. Siswa diharapkan sudah mampu mengembangkan aplikasi web di sisi Front-End, menguasai HTML, CSS, dan JavaScript serta sudah familier dengan sintaksis ES6. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas siswa dapat membuat aplikasi React dengan kode yang baik, pengelolaan state menggunakan Redux, diuji dan dideploy secara otomatis.",Mahir,PAID,Web,Reguler,"['70 Jam', '4,91', 'Mahir']","['103 Modul', '1.879 Siswa Terdaftar']"
423,Menjadi Linux System Administrator,"Pelajari sistem operasi Linux secara mendalam, mulai dari perintah dasar, pemrograman shell, pengelolaan sistem, hingga container Linux.","Linux saat ini telah menjadi sistem operasi yang paling populer, terutama untuk penggunaan komputer pribadi, data center, cloud computing, embedded system, game console, smartphone, bahkan hingga peralatan IoT. Dengan menguasai sistem operasi Linux, niscaya akan membawa Anda menjadi seorang Linux System Administrator yang kompeten. Selain itu, memahami Linux juga sangat berguna apabila Anda ingin mengimplementasikan DevOps atau menjadi seorang DevOps Engineer. Linux adalah sistem operasi yang paling populer untuk server pribadi, data center, cloud computing, embedded system, game console, smartphone, hingga peralatan IoT. Linux merupakan sistem operasi yang open source dan mayoritas gratis. Penguasaan Linux adalah kunci utama untuk menjadi seorang Linux System Administrator yang kompeten. Masifnya penerapan Linux baik di startup hingga perusahaan internasional membuat kebutuhan dari seorang Linux System Administrator menjadi banyak dibutuhkan. Pemahaman Linux dibutuhkan apabila Anda ingin mengimplementasikan DevOps atau menjadi seorang DevOps Engineer. Target dan Sasaran Siswa Kelas ini ditujukan bagi individu yang ingin memahami seluk-beluk sistem operasi Linux sebagai langkah untuk menjadi seorang Linux System Administrator. Kelas ini dapat diikuti oleh siswa yang melek IT sehingga wajib memiliki dan mampu mengoperasikan komputer dengan baik. Siswa diharapkan sudah memahami dasar-dasar komputer (perangkat keras, perangkat lunak, sistem operasi, dan command-line interface), memahami fundamental jaringan dan internet, serta familier dengan sistem operasi Linux. Siswa harus bisa belajar mandiri, berkomitmen, benar-benar punya rasa ingin tahu, dan tertarik pada subjek materi, karena sebaik apa pun materi kelas ini, tidak akan berguna tanpa keseriusan siswa untuk belajar, berlatih, dan mencoba. Di akhir kelas, siswa mampu mengoperasikan sistem operasi Linux dengan mumpuni untuk menjadi seorang Linux System Administrator yang kompeten.",Menengah,PAID,Linux,Picodiploma,"['25 Jam', '4,91', 'Menengah']","['64 Modul', '3.023 Siswa Terdaftar']"
