tutorial_id,course_id,tutorial_title
3564,35,Web Server di AWS
3565,35,Latihan Merancang Jaringan Sederhana di Cisco Packet Tracer
3566,35,Rangkuman Kelas
3567,35,"Bandwidth, Throughput, dan Latency"
3568,35,Kuis Keamanan Jaringan
3569,35,Konsep Subnetting
3570,35,Latihan Konfigurasi Subdomain di Amazon EC2
3571,35,Daftar Referensi
3572,35,Kuis Domain Name System
3573,35,Latihan Membuat Web Server dengan Amazon EC2
3574,35,Prasyarat Kemampuan
3575,35,Latihan Menilik DNS Record Menggunakan Tools Dig
3576,35,Latihan Analisis Jaringan dengan Wireshark
3577,35,Rangkuman IP Address
3578,35,Ujian Akhir
3579,35,Rangkuman Dasar-Dasar Jaringan Komputer
3580,35,Pengenalan Jaringan Virtual
3581,35,Subnet Mask
3582,35,Enkripsi di AWS
3583,35,Pengenalan Jaringan Komputer
3584,35,Kasus Umum Serangan Jaringan
3585,35,Firewall di AWS
3586,35,Prasyarat Tools
3587,35,Rangkuman Domain Name System
3588,35,Rangkuman Model Jaringan
3589,35,Pengenalan Domain Name System
3590,35,Kuis Dasar-Dasar Jaringan Komputer
3591,35,Jaringan Virtual di AWS
3592,35,Studi Kasus: Subnetting
3593,35,Latihan Implementasi HTTPS di Amazon EC2
3594,35,Tipe-Tipe Jaringan Komputer
3595,35,Penguatan Jaringan
3596,35,Latihan Konfigurasi Firewall dengan Security Group
3597,35,Mekanisme Belajar
3598,35,Pengenalan Keamanan Jaringan
3599,35,Pengenalan IP Address
3600,36,Latihan Membuat Todo App dengan Docker: Deploy Todo App via Docker Compose
3601,36,Berinteraksi dengan Kubernetes Object: ConfigMap dan Secret
3602,36,Cara Membangun Arsitektur Microservices
3603,36,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Build Docker Image dengan AWS CodeBuild
3604,36,Kuis Service Mesh
3605,36,Latihan Membuat Todo App dengan Docker
3606,36,Berinteraksi dengan Kubernetes Object: Service
3607,36,Latihan Implementasi Asynchronous Communication dengan RabbitMQ: Menjalankan RabbitMQ via Docker Compose
3608,36,Mekanisme Belajar
3609,36,Opsi Container Orchestration
3610,36,Latihan Implementasi Service Mesh dengan Istio: Memasang Istio Ingress Gateway
3611,36,Kuis Container Orchestration
3612,36,Asynchronous Communication dengan Message Broker
3613,36,Pengenalan Kubernetes
3614,36,Latihan Mengunggah Docker Image ke Docker Hub
3615,36,Cara Kerja Service Mesh
3616,36,Latihan Instalasi Docker
3617,36,Rangkuman Berinteraksi dengan Container
3618,36,Berinteraksi dengan Kubernetes Object: StatefulSet
3619,36,Rangkuman Pengenalan Microservices
3620,36,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Membuat Amazon ECS Cluster dan Task Definition
3621,36,Komunikasi dalam Arsitektur Monolithic dan Microservices
3622,36,Latihan Membuat Todo App dengan Docker: Persiapan
3623,36,Berinteraksi dengan Kubernetes Object: Namespace
3624,36,Latihan Implementasi Asynchronous Communication dengan RabbitMQ: Mengembangkan Email Service
3625,36,Forum Diskusi
3626,36,Latihan Membangun Blue/Green Deployment dengan Amazon ECS
3627,36,Latihan Implementasi Service Mesh dengan Istio: Mengakses Dashboard
3628,36,Proyek Deploy Aplikasi Karsa Jobs dengan Kubernetes
3629,36,Opsi Solusi Message Broker
3630,36,Rangkuman Kelas
3631,36,Rangkuman Container Registry
3632,36,Opsi Service Mesh
3633,36,Latihan Membuat dan Menjalankan Docker Container
3634,36,Masalah Komunikasi dalam Arsitektur Microservices
3635,36,Persetujuan Hak Cipta
3636,36,Kuis Berinteraksi dengan Container
3637,36,Rangkuman Bekerja dengan Kubernetes
3638,36,Kuis Pengenalan Microservices
3639,36,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Membuat Target Group dan Load Balancer
3640,36,Latihan Membuat Todo App dengan Docker: Memodifikasi Aplikasi
3641,36,Berinteraksi dengan Kubernetes Object: Deployment
3642,36,Latihan Implementasi Asynchronous Communication dengan RabbitMQ: Membuat Dockerfile dan Memperbarui Docker Compose
3643,36,Glosarium
3644,36,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Membuat Private Repository di Amazon ECR
3645,36,Latihan Implementasi Service Mesh dengan Istio: Menerapkan Request Routing
3646,36,Arsitektur Kubernetes
3647,36,Latihan Implementasi Asynchronous Communication dengan RabbitMQ: Pengantar
3648,36,Ujian Akhir
3649,36,Kuis Container Registry
3650,36,Latihan Implementasi Service Mesh dengan Istio: Pengantar
3651,36,Latihan Membuat Docker Image
3652,36,Jenis Komunikasi dalam Arsitektur Microservices
3653,36,Pengenalan Container
3654,36,Pengenalan Container Registry
3655,36,Kuis Bekerja dengan Kubernetes
3656,36,Istilah-Istilah pada Container
3657,36,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Membuat Amazon ECS Service
3658,36,Latihan Membuat Todo App dengan Docker: Menambahkan Volume untuk SQLite
3659,36,Berinteraksi dengan Kubernetes Object: HorizontalPodAutocaler
3660,36,Latihan Implementasi Asynchronous Communication dengan RabbitMQ: Uji Coba
3661,36,Daftar Referensi
3662,36,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Upload Berkas ke Amazon S3
3663,36,Latihan Implementasi Service Mesh dengan Istio: Menerapkan Traffic Shifting
3664,36,Berinteraksi dengan Kubernetes Object
3665,36,Rangkuman Asynchronous Communication
3666,36,Prasyarat Kemampuan
3667,36,Proyek Deploy Aplikasi Item App dengan Docker Compose
3668,36,Latihan Implementasi Service Mesh dengan Istio: Instalasi Istio
3669,36,Jaringan pada Docker
3670,36,Tips Komunikasi dalam Arsitektur Microservices
3671,36,Pengertian Microservices
3672,36,Opsi Container Registry
3673,36,Pengenalan Service Mesh
3674,36,Pengenalan Docker
3675,36,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Menguji Coba Aplikasi
3676,36,Latihan Membuat Todo App dengan Docker: Menambahkan Container Baru untuk MySQL
3677,36,Berinteraksi dengan Kubernetes Object: Volume dan Persistent Volume
3678,36,Proyek Implementasi Asynchronous Communication pada Aplikasi E-Commerce App
3679,36,Monolithic vs Microservices
3680,36,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Membuat IAM Role untuk AWS CodeBuild
3681,36,Rangkuman Service Mesh
3682,36,Penyimpanan pada Docker
3683,36,Berinteraksi dengan Kubernetes Object: Pod
3684,36,Kuis Asynchronous Communication
3685,36,Prasyarat Tools
3686,36,Cara Kerja Container Orchestration
3687,36,Latihan Implementasi Service Mesh dengan Istio: Deploy Aplikasi Bookinfo
3688,36,Pola Perpesanan pada Asynchronous Communication
3689,36,Pengenalan Container Orchestration
3690,36,Latihan Menyimpan Docker Image ke Docker Registry
3691,36,Keunggulan dan Tantangan Service Mesh
3692,36,Arsitektur Docker
3693,36,Rangkuman Container Orchestration
3694,37,Daftar Referensi
3695,37,Package Management
3696,37,Data Type
3697,37,Latihan Membuat Virtual Machine dengan Firecracker
3698,37,File Archiving
3699,37,User Management
3700,37,Container di Linux
3701,37,Prasyarat Kemampuan
3702,37,Rangkuman Pengenalan Linux
3703,37,System Logging
3704,37,Pengenalan Filesystem
3705,37,Latihan Berinteraksi dengan Filesystem
3706,37,Free/Open Source Software
3707,37,Automation
3708,37,Control Flow
3709,37,Latihan Menjalankan NGINX dengan Docker
3710,37,Proyek Shell Scripting
3711,37,Rangkuman Berinteraksi dengan Linux
3712,37,Latihan Berinteraksi dengan Docker
3713,37,Prasyarat Tools
3714,37,Kuis Pengenalan Linux
3715,37,Latihan Monitoring dan Logging NGINX
3716,37,Pengenalan Linux Services
3717,37,Directory dan File
3718,37,Pengantar Sistem Operasi
3719,37,Latihan Instalasi dan Konfigurasi SSH Server
3720,37,Persetujuan Hak Cipta
3721,37,Function
3722,37,Service Management
3723,37,Kuis Berinteraksi dengan Linux
3724,37,Rangkuman VM dan Container
3725,37,Mekanisme Belajar
3726,37,Pengenalan Shell dan Terminal
3727,37,Rangkuman Pemeliharaan Sistem
3728,37,Device I/O dan Network Interface Management
3729,37,Latihan Mengelola Directory dan File
3730,37,Mengenal Linux Lebih Dalam
3731,37,Rangkuman Linux Services
3732,37,Proyek Konfigurasi SSH Server
3733,37,Input/Output
3734,37,Network Services
3735,37,Pengenalan Shell Scripting
3736,37,Kuis VM dan Container
3737,37,Forum Diskusi
3738,37,Latihan Berinteraksi dengan Linux melalui Shell
3739,37,Kuis Pemeliharaan Sistem
3740,37,Virtual Machine di Linux
3741,37,File Permission
3742,37,Keuntungan Menggunakan Linux
3743,37,Kuis Linux Services
3744,37,Rangkuman Filesystem
3745,37,Rangkuman Shell Scripting
3746,37,Glosarium
3747,37,Encryption dan Decryption
3748,37,Variable
3749,37,Rangkuman Kelas
3750,37,"Root User, Regular User, dan System User"
3751,37,Latihan Membuat Virtual Machine dengan KVM
3752,37,Ujian Akhir
3753,37,Latihan Mengelola File Permission
3754,37,Arsitektur Linux
3755,37,System Monitoring
3756,37,Kuis Filesystem
3757,37,Kuis Shell Scripting
3758,38,Berkenalan dengan Functional Programming
3759,38,Return Value
3760,38,Ujian Akhir
3761,38,Kuis Coding: Sang Pengatur Program
3762,38,Menstrukturkan Data dengan Object
3763,38,Penanganan Error dengan Callback
3764,38,Apa Itu Promise
3765,38,Pengenalan Penanganan Eror
3766,38,Persetujuan Hak Cipta
3767,38,Rangkuman Materi
3768,38,Pengantar Functional Programming
3769,38,Tipe Data
3770,38,Kuis: Gerbang Dunia JavaScript
3771,38,Error Handling
3772,38,Destructuring Object
3773,38,Kuis Coding: Asynchronous Process
3774,38,Inheritance
3775,38,Strategi Terbaik Susun Testing
3776,38,Uninstall Package
3777,38,Sejarah JavaScript
3778,38,Menggunakan Modularisasi ESM di Node.js
3779,38,Menjalankan Project Node
3780,38,Pengantar Sang Pengatur Program
3781,38,Pengantar Bermain dengan Function
3782,38,Kuis Coding: Bermain dengan Function
3783,38,Arrow Function
3784,38,Style Guide
3785,38,[Deprecated]
3786,38,Node.js
3787,38,Fungsi Sejati (Pure Function)
3788,38,Function Expression
3789,38,Pengenalan Kelas
3790,38,Paradigma Pemrograman
3791,38,Menstrukturkan Data dengan Array
3792,38,Pengantar Code Quality
3793,38,Mengubah Callback Menjadi Promise dengan Promisify
3794,38,Pengantar Asynchronous Process
3795,38,Mekanisme Belajar
3796,38,Rangkuman Modularisasi Harmonis
3797,38,Knowledge Check : Node Package Manager
3798,38,"Yang Sudah Tercipta, Tak Bisa Diubah Lagi (Immutability)"
3799,38,Operator
3800,38,Potensi Tersembunyi Sebuah Fungsi (High-Order Function)
3801,38,Throwing Errors
3802,38,Spread Operator
3803,38,Pengenalan JavaScript Testing
3804,38,Polymorphism
3805,38,Rangkuman Code Quality
3806,38,Kenapa Belajar JavaScript
3807,38,Menggunakan Modularisasi ESM di Browser
3808,38,Knowledge Check : Setup Environment
3809,38,Flow Controls
3810,38,Rangkuman Mengarungi Lautan Sintaksis
3811,38,Kuis Coding: Menyelami Dunia OOP
3812,38,Variable Scope
3813,38,Code Convention dengan Linter Library
3814,38,Penanganan Bergaya Synchronous dengan Async-Await
3815,38,Instalasi Node.js dengan NVM
3816,38,Kuis: Functional Programming
3817,38,Rangkuman Kelas
3818,38,Pengenalan JavaScript
3819,38,Kuis Coding: Bukan Sembarang Data
3820,38,Menstrukturkan Data dengan Map
3821,38,Type System dalam JavaScript
3822,38,Kuis Koding: Mengubah Fungsi Asynchronous Callback-Based Menjadi Promise-Based
3823,38,Simulasi Asynchronous Proses
3824,38,Forum Diskusi
3825,38,Jest
3826,38,Rangkuman Functional Programming
3827,38,Conditional
3828,38,Aku Memanggil Diriku (Recursive)
3829,38,Custom Error
3830,38,Destructuring Object & Array
3831,38,Pengujian Kode
3832,38,Object Composition
3833,38,Kuis: Code Quality
3834,38,Pengenalan Setup Environment
3835,38,Menulis Kode JavaScript Pertama
3836,38,Pengantar Gerbang Dunia JavaScript
3837,38,Import
3838,38,Implementasi Flow Control
3839,38,Rangkuman Bukan Sembarang Data
3840,38,Kuis Coding: Functional Programming
3841,38,Closure
3842,38,Pengujian Program
3843,38,Kuis: Asynchronous Process
3844,38,Text Editor & Terminal
3845,38,Rest Operator
3846,38,Rangkuman Gerbang Dunia JavaScript
3847,38,Kuis Coding : Array
3848,38,Menstrukturkan Data dengan Set
3849,38,"JSDoc, Alat Dokumentasi Kode"
3850,38,Penanganan dengan Callback
3851,38,Glosarium
3852,38,Rangkuman Asynchronous Process
3853,38,Menulis Kode Pengujian
3854,38,Kuis Coding: Mengarungi Lautan Sintaksis
3855,38,Looping
3856,38,Expression dan Statement
3857,38,Knowledge Check : Penanganan Eror
3858,38,Destructuring Array
3859,38,Built-in Class
3860,38,Pengertian Function
3861,38,Pengantar Modularisasi Harmonis
3862,38,Comments
3863,38,Scripting dan Compiled Language
3864,38,Export
3865,38,Rangkuman Sang Pengatur Program
3866,38,Rangkuman Bermain dengan Function
3867,38,Kuis Coding: Modularisasi Harmonis
3868,38,Kuis: Bermain dengan Function
3869,38,Testing dalam Node.js
3870,38,Installing Packages
3871,38,Parameter dan Argument
3872,38,JavaScript Runtime Environment
3873,38,Submission: Evaluasi Pembelajaran Akhir
3874,38,Pengantar Mengarungi Lautan Sintaksis
3875,38,Encapsulation
3876,38,Kuis: Bukan Sembarang Data
3877,38,"Flow, Type Check Library"
3878,38,Penanganan dengan Promise
3879,38,Pengenalan Node Package Manager
3880,38,Daftar Referensi
3881,38,Knowledge Check : JavaScript Testing
3882,38,Pengantar Menyelami Dunia OOP
3883,38,Kuis: Mengarungi Lautan Sintaksis
3884,38,Mengubah Nilai Antar Tipe Data
3885,38,Apa Itu Asynchronous Process
3886,38,WeakMap & WeakSet
3887,38,Rangkuman Menyelami Dunia OOP
3888,38,Kuis: Menyelami Dunia OOP
3889,38,Pemanggilan Function
3890,38,Mengenal Modularisasi
3891,38,Variabel
3892,38,Tonggak Utama dari OOP
3893,38,Kuis: Modularisasi Harmonis
3894,38,Kuis: Sang Pengatur Program
3895,38,Switch Case Statement
3896,38,Kuis Coding : Penanganan Eror
3897,38,Paradigma Berbasis Objek
3898,38,Testing dalam Bun
3899,38,Using Package
3900,38,Apa Itu Pemrograman
3901,38,Menggunakan Module
3902,38,Membuat Project JavaScript
3903,38,Kuis Bukan Sembarang Data (Tidak terpakai)
3904,38,Pengantar Bukan Sembarang Data
3905,38,Kuis Coding : Map
3906,38,Deklarasi Function
3907,38,"TypeScript, Superset dari JavaScript"
3908,38,Concurrency dengan Promise
3909,38,Getting Started with NPM
3910,39,Latihan: Identifikasi Elemen pada Halaman Profil
3911,39,Positioning: Absolute Positioning
3912,39,Latihan: Styling untuk Halaman Profil
3913,39,Website dan Halaman Web
3914,39,Dasar JavaScript
3915,39,Mendapatkan Elemen
3916,39,Pengantar Latihan: Mengorganisasi Konten pada Halaman Profil
3917,39,Quiz: Mengorganisasikan Halaman Konten
3918,39,Latihan: Menggunakan Font dari Google Fonts
3919,39,Variabel Scope
3920,39,Memberi Markup pada Dokumen HTML
3921,39,Kuis: JavaScript Basic dan Manipulasi DOM
3922,39,Pengenalan Latihan: Landing Page Dicoding
3923,39,Pengantar Latihan: Mengatur Box Model di Halaman Profil
3924,39,Latihan: Menerapkan Elemen Anchor pada Halaman Profil
3925,39,Operator Penugasan
3926,39,Font Styling: Font Family dan Font Size
3927,39,Rangkuman Pendalaman HTML
3928,39,If/Else Statement
3929,39,Materi yang akan Dipelajari
3930,39,Floating
3931,39,Alasan Flexbox Hadir
3932,39,Box Model: Margin
3933,39,Latihan: Menambahkan List pada Halaman Profil
3934,39,Latihan: Menerapkan Float pada Elemen Content dan Aside
3935,39,"Selector Dasar: ID Selector, Attribute Selector, dan Universal Selector"
3936,39,Forum Diskusi
3937,39,Comment
3938,39,Perkenalan ke Web Storage
3939,39,Elemen dan Atribut pada Tabel
3940,39,Latihan: Membuat Mobile Version untuk Halaman Profil
3941,39,Browser Object
3942,39,Pengantar Pendalaman HTML
3943,39,Positioning: Fixed Positioning
3944,39,Latihan: Menulis Rules pada Berkas CSS
3945,39,Web Browser
3946,39,Menetapkan Nilai Warna
3947,39,Memanipulasi Atribut Elemen
3948,39,"Latihan: Menetapkan Elemen Header, Main, dan Footer di Halaman Profil"
3949,39,Kuis: Pendalaman HTML
3950,39,"Latihan: Menetapkan Ukuran, Ketebalan, dan Alignment Teks di Halaman Profil"
3951,39,"Inline Formatting Text: Citation, Defining Terms, Subscript, Superscript, Highlighted Text, dan Line Break"
3952,39,Kuis: Web Storage
3953,39,Latihan: Membangun Landing Page Dicoding
3954,39,Latihan: Menetapkan Ukuran pada Gambar
3955,39,Semantic HTML: Mengorganisasi Halaman Konten
3956,39,Kuis: Pendahuluan
3957,39,"Font Styling: Font Weight, Font Style, Font Variant, dan Shorthand"
3958,39,Rangkuman Pengenalan CSS
3959,39,Loop
3960,39,Requirement Tools
3961,39,Positioning
3962,39,Latihan: Implementasi Flexbox pada Halaman Profil
3963,39,Box Model: Centering Content
3964,39,Gambar
3965,39,Konfigurasi Meta Tag Viewport untuk Responsivitas Layout
3966,39,Combinators: Adjacent SIbling Selector dan General Sibling Selector
3967,39,Ujian Akhir
3968,39,Variabel
3969,39,Pengenalan Kelas
3970,39,Tipe Web Storage
3971,39,Latihan: Menerapkan Elemen Tabel pada Halaman Profil
3972,39,Debugging dan Optimasi
3973,39,Manipulasi DOM
3974,39,Atribut HTML
3975,39,Permasalahan Penerapan Float
3976,39,Latihan: Menghubungkan Berkas CSS dengan Halaman Profil
3977,39,Attribute di Elemen HTML
3978,39,Warna untuk Teks dan Latar Belakang
3979,39,Memanipulasi Konten Elemen
3980,39,"Latihan: Menerapkan Elemen Div, Aside, Article, dan Section di Halaman Profil"
3981,39,Kuis: Pengenalan CSS
3982,39,Pewarnaan
3983,39,Pengantar HTML
3984,39,Positioning: Perbedaan Static Flow dan Non-Static Flow
3985,39,Menulis Aturan Styling
3986,39,Cara Internet Bekerja
3987,39,Latihan: Meningkatkan Responsivitas pada Landing Page Dicoding
3988,39,Latihan: Menerapkan Card Style pada Elemen Article
3989,39,"Semantic HTML: Header, Footer, Main, dan Nav"
3990,39,Kuis: Pengenalan HTML
3991,39,"Text Styling: Line Height, Text Indent, dan Text Alignment"
3992,39,Rangkuman Pendalaman CSS
3993,39,Function
3994,39,Dasar-Dasar dan Terminologi Flexbox
3995,39,Display Roles
3996,39,Latihan: Menambahkan Gambar pada Halaman Profil
3997,39,Specific Style dengan Media Query
3998,39,Combinators: Child Selector dan Descendant Selector
3999,39,Anatomi Elemen HTML
4000,39,Tipe Data
4001,39,Pengantar Web Programming
4002,39,Latihan - Menambahkan Riwayat Kalkulasi pada Web Kalkulator
4003,39,Special Character
4004,39,Kuis: Pendalaman CSS
4005,39,Box Model: Box Dimensions
4006,39,Paragraf
4007,39,Clear Property
4008,39,CSS Conception
4009,39,Rangkuman Pengenalan HTML
4010,39,Menuliskan Syntax Javascript pada HTML
4011,39,Membuat dan Menambahkan Elemen Baru
4012,39,Tabel
4013,39,Submission: Tugas Akhir Membuat Website
4014,39,Latihan: Membangun Halaman Web Pertama (Halaman Profil)
4015,39,Positioning: Normal Flow
4016,39,Melampirkan Styling pada Dokumen HTML
4017,39,Glosarium
4018,39,[Obsolate] Latihan: Tampilan Responsif pada Mobile
4019,39,Latihan: Menerapkan Jumbotron dan Navigasi pada Elemen Header
4020,39,"Semantic HTML: Articles, Aside, dan Section"
4021,39,Mengirim Data Formulir
4022,39,"Text Styling: Text Decoration, Text Transform, Word-Letter Spacing, dan Text Shadow"
4023,39,Rangkuman Layout Responsif dengan Flexbox
4024,39,Box Model
4025,39,Pengantar Pengenalan CSS
4026,39,Kuis: Layout Responsif dengan Flexbox
4027,39,Properti-Properti pada Flex Container
4028,39,Box Shadow
4029,39,"Block Formatting Text: Long Quotations, Preformatted Text, dan Figure"
4030,39,Latihan: Menerapkan Sticky Position pada Navigation List
4031,39,Pseudo Selector
4032,39,Rangkuman Pendahuluan
4033,39,Arrays dan Objek
4034,39,Web Server
4035,39,Latihan - Menerapkan Styling pada Tabel Riwayat Web Kalkulator
4036,39,Box Model: Border
4037,39,Heading
4038,39,Teknik Overflow
4039,39,Pengantar Pendalaman CSS
4040,39,Input User
4041,39,Membuat Berkas JavaScript Pertama
4042,39,Menambahkan Aksi (Event) pada Elemen
4043,39,Struktur Dasar Tabel
4044,39,Quiz: Formatting Text
4045,39,Persetujuan Hak Cipta
4046,39,Anatomi Dokumen HTML
4047,39,Positioning: Relative Positioning
4048,39,Pengantar Latihan: Menerapkan Styling Dasar pada Halaman Profil
4049,39,Daftar Referensi
4050,39,Opacity
4051,39,Latihan: Menyesuaikan Padding dan Margin pada Elemen Body dan Main
4052,39,Generic Element
4053,39,Quiz: Inline Formatting
4054,39,Pengantar Latihan: Menerapkan Font Styling pada Halaman Profil
4055,39,Rangkuman Kelas
4056,39,Apa Itu Box Element
4057,39,Keuntungan dan Cara CSS Bekerja
4058,39,Mode Strict pada JavaScript
4059,39,Properti-Properti pada Flex Items
4060,39,Rounded Corner
4061,39,"Inline Formatting Text: Anchor, Emphasized Text, Important Text, dan Short Quotation"
4062,39,Mekanisme Belajar
4063,39,Formatting Text
4064,39,Operator Komparasi
4065,39,Anatomi Website
4066,39,Latihan - Menerapkan localStorage pada Kalkulator
4067,39,Pengantar Flexbox
4068,39,Box Model: Padding
4069,39,List
4070,39,Pengantar Latihan: Menerapkan Positioning dan Float pada Halaman Profil
4071,39,"Selector Dasar: Type Selector, dan Class Selector"
4072,39,Atribut pada Elemen Input
4073,39,Statement
4074,39,Menerapkan JavaScript pada Web Kalkulator
4075,39,Spanning Cell
4076,39,Quiz: Colors
4077,40,Template Literals
4078,40,Latihan: Refactor Fungsi insertBook
4079,40,Fungsi onFulfilled dan onRejected
4080,40,Studi Kasus: Pencarian untuk Club Finder App
4081,40,Mudah dengan Template Element
4082,40,Cross-Origin Resource Sharing (CORS)
4083,40,Solusi: Arrow Function
4084,40,Rangkuman Web Component
4085,40,Pengantar Web Component
4086,40,Rangkuman Layouting dengan CSS Grid
4087,40,Konsep Inti
4088,40,Promise
4089,40,Styling Form
4090,40,Dasar Penggunaan Shadow DOM
4091,40,Latihan: Menerapkan Webpack pada Club Finder
4092,40,Regular Function versus Arrow Function
4093,40,Mekanisme Belajar
4094,40,Ekspor banyak Nilai pada Node.js
4095,40,Hal Spesial untuk Anda yang Spesial
4096,40,Menjalankan Runner Scripts
4097,40,Menjalankan Potongan Kode
4098,40,Asynchronous JavaScript Request dengan Fetch API
4099,40,Kuis Package Manager untuk Aplikasi Web
4100,40,Membuat Berkas Konfigurasi
4101,40,Latihan: Destructuring Object
4102,40,Output
4103,40,Promise berantai menggunakan async/await
4104,40,Latihan: Memulai dengan CSS Grid
4105,40,Memasang Node.js dan npm
4106,40,Pengenalan Kelas
4107,40,Pengantar Latihan: Bertransaksi dengan XHR di Dicoding Books
4108,40,Method
4109,40,Pendalaman Elemen Form
4110,40,Aku Suka Keindahan
4111,40,Latihan: Template literals
4112,40,Latihan: Refactor Fungsi updateBook
4113,40,onRejected menggunakan Catch Method
4114,40,Rangkuman HTML Form Lanjutan
4115,40,Studi Kasus: Bangun Komponen pada Club Finder App
4116,40,Mencoba Web API menggunakan Postman
4117,40,Class
4118,40,Rangkuman Package Manager untuk Aplikasi Web
4119,40,Apa Itu Web Component
4120,40,Submission: Membangun Notes App
4121,40,Entry Point
4122,40,setTimeout
4123,40,Lebih Maju dengan JavaScript
4124,40,Shadow DOM untuk Web Component
4125,40,Studi Kasus: webpack untuk Club Finder App
4126,40,Parameter dan Block Body pada Arrow Function
4127,40,Forum Diskusi
4128,40,ES6 Module
4129,40,Mengatur Posisi
4130,40,Hapus Instalasi Package
4131,40,Persiapan Proyek Latihan
4132,40,Dasar Penggunaan Fetch
4133,40,Nested Custom Element
4134,40,Kuis Bundel dengan Module Bundler
4135,40,Menggunakan Loader
4136,40,Solusi: Destructuring Object
4137,40,Persetujuan Hak Cipta
4138,40,Latihan: Promise
4139,40,Terminologi Grid
4140,40,Memulai dengan npm
4141,40,Prasyarat Kemampuan
4142,40,Latihan: Melengkapi Fungsi getBook
4143,40,Inheritance
4144,40,Pendalaman Form Field
4145,40,Solusi: Template literals
4146,40,Latihan: Refactor Fungsi removeBook
4147,40,Promise Berantai
4148,40,Kuis HTML Form Lanjutan
4149,40,Tips Submission: Proyek Kedua
4150,40,JavaScript Object Notation (JSON)
4151,40,Apa itu Class pada JavaScript
4152,40,Rangkuman Bundel dengan Module Bundler
4153,40,Latihan: Menulis Custom Element Pertama
4154,40,Submission: Integrasi Notes App dengan RESTful API
4155,40,Loaders
4156,40,Callback Function
4157,40,Semantik Itu Penting
4158,40,Fleksibel dengan Slot Element
4159,40,Pengantar Asynchronous JavaScript Request
4160,40,Keyword this pada Arrow Function
4161,40,Glosarium
4162,40,Sintaks Ekspor dan Impor pada ES6 Module
4163,40,Penuh Kendali dengan Grid Template
4164,40,Package Scope
4165,40,Deklarasi Variabel
4166,40,Penggunaan Fetch API Lebih Lanjut
4167,40,Tantangan: Styling dan Custom Attribute pada ImageFigure
4168,40,Kuis Asynchronous JavaScript Request
4169,40,Menggunakan Plugin
4170,40,Spreading Operator dan Rest Parameter
4171,40,Knowledge Check: ECMAScript 6 dan Web Component
4172,40,Solusi: Promise
4173,40,Grid Container dan Grid Item
4174,40,Membangun Proyek JavaScript dengan npm
4175,40,Tips Submission: Proyek Pertama
4176,40,Latihan: Melengkapi Fungsi insertBook
4177,40,Static Method
4178,40,Pendalaman Atribut Form Field
4179,40,Plugin
4180,40,Destructuring Object dan Array
4181,40,Latihan: Menerapkan Fetch pada Proyek Club Finder
4182,40,Promise All
4183,40,Pengantar CSS Grid
4184,40,Solusi: Menerapkan Shadow DOM pada Proyek Club Finder
4185,40,Constructor
4186,40,Rangkuman Asynchronous JavaScript Request
4187,40,Define dan Render Custom Element
4188,40,Apa itu Promise
4189,40,Best Practice dalam Membangun Form
4190,40,Tantangan: Shadow DOM dan Slot pada ImageFigure
4191,40,HTTP Request
4192,40,Default Parameters
4193,40,Daftar Referensi
4194,40,Latihan: Module
4195,40,Alignment
4196,40,Pendahuluan Module Bundler
4197,40,Latihan: Deklarasi Variabel
4198,40,Pengantar Latihan: Refactor Cara Transaksi di Dicoding Books dengan Fetch
4199,40,Pengantar Shadow DOM
4200,40,Ujian Akhir
4201,40,DevServer
4202,40,Function
4203,40,Knowledge Check: Node Package Manager dan Webpack
4204,40,Module
4205,40,Inspeksi CSS Grid Layout
4206,40,Memasang Package dan Mengenal Berkas package.json
4207,40,Prasyarat Tools
4208,40,Latihan: Melengkapi Fungsi updateBook
4209,40,Latihan: Class
4210,40,Validasi Data
4211,40,Mode
4212,40,Destructuring Object
4213,40,Studi Kasus: API untuk Club Finder App
4214,40,Sintaks Async/Await
4215,40,"Kenalkan, Saya CSS Grid"
4216,40,Pendahuluan Package Manager
4217,40,Asynchronous JavaScript Request dengan XMLHttpRequest
4218,40,Instance
4219,40,Rangkuman Kelas
4220,40,Siklus Hidup
4221,40,Kuis Layouting dengan CSS Grid
4222,40,Solusi: Deklarasi Variabel
4223,40,Latihan: Refactor Fungsi getBook
4224,40,Membuat Objek Promise
4225,40,Pengantar Studi Kasus: Club Finder App
4226,40,Lebih Lanjut dalam Shadow DOM
4227,40,Web API
4228,40,Latihan: Arrow Function
4229,40,Rangkuman ECMAScript 6
4230,40,Solusi: Module
4231,40,Studi Kasus: Mengatur Layout pada Club Finder App
4232,40,Apa Itu webpack
4233,40,Dia Adalah Shadow DOM
4234,40,Mengonfigurasi webpack Berdasarkan Environment
4235,40,Arrow Function Expression
4236,40,Knowledge Check: JavaScript Asynchronous Request
4237,40,Ekspor dan Impor Modul pada Node.js
4238,40,Tentukan Kolom dan Barismu
